,name,Min,Sh,SoT,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1
125,Nathan Redmond,90,0,0,55,7,1,1,1,0.0,0.0,0.0,0,0,27,41,65.9,57,42,190,2,4
126,Nathan Redmond,64,1,0,35,9,1,1,1,0.0,0.0,0.0,4,0,14,23,60.9,42,27,136,0,3
127,Nathan Redmond,67,1,0,30,19,2,0,3,0.0,0.0,0.0,0,0,12,20,60.0,42,20,97,2,2
128,Nathan Redmond,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
129,Nathan Redmond,2,0,0,4,4,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,3,14,0,0
130,Nathan Redmond,59,2,0,32,27,0,1,1,0.1,0.1,0.1,2,1,13,22,59.1,59,27,181,1,2
131,Nathan Redmond,45,4,2,22,4,0,0,0,0.4,0.4,0.0,1,0,7,13,53.8,0,18,221,2,2
132,Michail Antonio,68,4,3,28,10,1,0,0,0.2,0.2,0.3,4,1,10,15,66.7,100,15,120,4,4
133,Michail Antonio,90,2,0,49,9,0,0,2,0.1,0.1,0.1,2,0,14,29,48.3,105,32,136,2,5
134,Michail Antonio,90,3,0,38,6,1,0,1,0.1,0.1,0.0,6,0,10,17,58.8,38,32,132,1,2
135,Michail Antonio,90,2,1,50,14,0,1,2,0.1,0.1,0.0,2,0,26,33,78.8,229,32,203,1,1
136,Michail Antonio,28,0,0,11,8,0,3,2,0.0,0.0,0.0,1,0,5,7,71.4,3,8,9,1,1
137,Michail Antonio,90,1,1,48,41,2,0,2,0.0,0.0,0.0,2,0,19,32,59.4,150,36,190,0,3
138,Michail Antonio,90,4,4,44,14,0,1,1,1.0,1.0,0.0,1,1,16,25,64.0,64,35,108,4,6
139,Michail Antonio,90,1,0,72,5,0,1,1,0.0,0.0,0.0,2,0,31,54,57.4,102,63,198,0,3
140,Michail Antonio,28,1,0,20,5,0,0,0,0.0,0.0,0.0,0,0,4,11,36.4,6,15,91,3,4
141,Michail Antonio,28,0,0,17,7,0,0,0,0.0,0.0,0.0,0,0,2,7,28.6,0,17,105,2,4
142,Michail Antonio,88,2,1,34,17,0,2,1,0.3,0.3,0.0,0,0,9,18,50.0,0,24,90,0,1
143,Michail Antonio,79,1,0,45,9,0,0,0,0.0,0.0,0.0,0,0,22,31,71.0,25,41,237,2,3
144,Michail Antonio,82,1,0,46,3,0,1,0,0.0,0.0,0.0,1,0,16,31,51.6,143,30,121,2,3
145,Michail Antonio,68,1,1,35,8,0,0,2,0.0,0.0,0.0,1,0,12,18,66.7,70,26,102,3,5
146,Michail Antonio,59,5,1,30,5,0,0,0,0.2,0.2,0.1,3,0,9,18,50.0,44,16,21,1,1
147,Michail Antonio,24,1,0,16,9,0,0,2,0.0,0.0,0.0,0,0,7,10,70.0,34,8,32,0,0
148,Michail Antonio,90,2,0,45,14,4,1,4,0.0,0.0,0.0,2,0,12,27,44.4,35,23,157,5,8
149,Michail Antonio,32,1,1,18,7,1,0,1,0.1,0.1,0.0,0,0,8,11,72.7,37,13,61,1,1
150,Michail Antonio,45,2,1,40,11,4,1,0,0.1,0.1,0.0,1,1,15,26,57.7,155,27,111,1,2
151,Michail Antonio,90,2,1,63,4,0,2,0,0.1,0.1,0.0,2,0,37,54,68.5,236,56,425,9,11
152,Michail Antonio,9,1,0,9,0,0,0,0,0.0,0.0,0.1,1,0,2,7,28.6,10,7,42,0,1
153,Matteo Darmian,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
154,Matteo Darmian,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
155,Matteo Darmian,90,1,0,57,10,1,0,1,0.0,0.0,0.0,2,0,44,50,88.0,117,40,62,0,0
156,Matteo Darmian,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
157,Matteo Darmian,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
158,Matteo Darmian,90,1,0,46,33,8,2,3,0.0,0.0,0.0,0,0,19,28,67.9,147,14,4,0,0
